Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty
1,1,2012,23.673034315447737,6.506408470318883,2,51.398864962887856
2,1,2012,20.920067677847022,14.901079385679498,1,63.616977818440226
3,1,2012,26.168247461078945,21.668089404763286,1,63.099168966004726
4,1,2012,25.998945262493496,21.551781044823496,1,63.238683398221596
5,1,2012,26.481674932102873,0.0,2,50.97405343015937
6,1,2012,20.746835018123207,24.720181182528332,1,68.96411874755688
7,1,2012,24.000133824794,24.52661672797333,1,65.57627520818004
8,1,2012,23.255992560076052,10.407834401360605,1,64.3121920454993
9,1,2012,28.188936110943143,3.6307996597778107,2,45.17981079999447
10,1,2012,25.107165510322368,10.984361431953845,1,47.5793350985897
11,1,2012,19.65642308483291,0.0,2,54.52218862063241
12,1,2012,25.58335907359258,19.099694450398296,1,64.06897039715662
13,1,2012,23.948830499310855,3.487382269877802,1,46.51908756019883
14,1,2012,26.20540941437509,0.0,2,38.12437646655256
15,1,2012,27.533055478166755,2.3977554270475023,1,35.95152932324572
16,1,2012,16.880905623969028,6.2983200119794525,1,63.810511738279644
17,1,2012,20.128825589873465,19.1326673428541,1,77.693175535038
18,1,2012,27.3288477715938,7.361213256961824,2,42.03590339321956
19,1,2012,32.5285132292785,0.0,1,24.818025928418688
20,1,2012,26.849989803776868,0.0,1,48.135507603856155
21,1,2012,18.0286955207572,15.117085257189107,1,76.88628984736063
22,1,2012,30.872236215479052,21.546063433403596,1,50.150077539703986
23,1,2012,24.057153815050363,17.03006384380818,2,50.71781861363374
24,1,2012,35.497776170254795,1.9965713252484392,1,33.92605087801302
25,1,2012,23.42588871727737,6.392840860233663,1,54.08426357177935
26,1,2012,31.165286211322517,18.71193784940576,1,48.164211025185736
27,1,2012,25.38054341089226,0.0,1,51.40334175552993
28,1,2012,20.239478033303094,9.801085050672212,2,44.65561625106415
29,1,2012,25.183405424226134,0.0,2,46.16627647440713
30,1,2012,29.92599177616249,22.00601420573917,1,50.00946344332064
31,1,2012,25.091571252434314,38.5390970369516,1,73.05560787277835
1,2,2012,31.770885136702038,0.0,1,29.18859736826255
2,2,2012,27.8844785643911,12.393071483930262,1,48.0753275025058
3,2,2012,28.870672064427406,13.511790219063283,1,43.302572572165985
4,2,2012,31.591561073361433,14.335576699545978,1,42.60446381323414
5,2,2012,29.285291211776677,10.495103559024987,1,47.28040450394193
6,2,2012,30.7264758838952,1.1831853147399478,2,44.18294588605936
7,2,2012,19.966156142489957,12.836436013879144,1,59.96200871386359
8,2,2012,24.477274264408067,24.481763155667377,2,52.60078640695317
9,2,2012,18.035643811473726,11.868922287148477,2,57.6666541932799
10,2,2012,29.92385836630703,13.340033400256283,1,53.01348505436327
11,2,2012,21.29929924739098,6.893234086782499,1,51.967124694988186
12,2,2012,18.96870177156844,18.131131634799992,1,71.21808823527881
13,2,2012,29.666730497409677,6.221952608375798,1,43.67880791587779
14,2,2012,29.34698663074718,17.081574090619284,2,51.25780262563167
15,2,2012,26.122964774575223,8.560202304233247,1,54.700070630091375
16,2,2012,29.928914113368613,0.8684993945795085,1,38.58602144613437
17,2,2012,23.86187427976308,16.670760638394224,1,61.04135492660367
18,2,2012,32.651597602291915,35.27667672296339,2,51.3005724612537
19,2,2012,19.7438602076811,0.0,1,59.92926307293154
20,2,2012,21.784983982113935,26.774957070159168,2,39.87352497061016
21,2,2012,29.370328889298545,30.90461696257044,1,55.89119958832703
22,2,2012,26.998705325267725,23.43880487449536,2,64.92486095816118
23,2,2012,21.082915708618625,5.594595989442167,2,42.570688618860146
24,2,2012,21.19597922227721,28.766346090474894,1,75.5441337416417
25,2,2012,20.31843652030618,32.40339316266369,2,37.328110239538915
26,2,2012,24.784018446658102,6.705683740808714,1,45.54290555542052
27,2,2012,19.260014434050298,3.936767918054275,1,65.09907905168544
28,2,2012,21.554987032438095,8.972171046141593,1,60.87778060320859
29,2,2012,19.938186932012293,2.5470167928055787,2,38.937843561823996
1,3,2012,26.132673685409316,0.23370545250021557,2,42.98690723189341
2,3,2012,20.123447395478497,3.3253765817220913,1,59.23759991227753
3,3,2012,25.21998166637571,7.689092769692847,2,47.45063782603639
4,3,2012,30.025422807970518,9.413989129716011,2,50.03666738516201
5,3,2012,28.156684714890282,8.844869592190376,1,38.83530330396018
6,3,2012,24.92449668519753,0.0,1,51.28145958544963
7,3,2012,22.14766579987145,15.50751196607434,2,53.649515153143824
8,3,2012,23.357744413563143,0.0,1,42.19098471303083
9,3,2012,14.89497607678372,11.423198372922766,1,79.062477523667
10,3,2012,27.28525331487598,29.848837934931954,1,62.54399913537185
11,3,2012,35.41197881545352,7.13843061310428,1,30.107041221956223
12,3,2012,27.313438353412117,13.454229868881532,2,53.74030264885918
13,3,2012,30.753254397527854,0.9594351241411427,1,35.48510133343783
14,3,2012,27.227323458888428,16.643848755798622,1,54.2206320060395
15,3,2012,27.51104562341026,29.266329389254903,2,45.11518861503001
16,3,2012,28.16284390733338,24.81665638791093,1,61.96847930308364
17,3,2012,22.40777400167018,12.648206246561514,1,67.16991690280254
18,3,2012,13.840362347382015,24.230395156758437,1,74.2528744708803
19,3,2012,23.88028474910006,11.72218600185606,1,60.317181778736916
20,3,2012,27.1195510895956,22.8449450790103,1,54.8416138851809
21,3,2012,19.864008071732293,7.243375342244466,2,48.73590800692137
22,3,2012,18.05737187705292,0.8833986679140846,1,65.07227544017834
23,3,2012,25.18476446540308,7.719498842481053,1,43.17932521391391
24,3,2012,24.17513693387368,3.8214134249488048,1,54.75100402560049
25,3,2012,27.75782412363343,10.01070869776576,1,53.7247765031952
26,3,2012,24.870779272879222,10.752831585940838,1,57.826951268093865
27,3,2012,30.929589251677058,3.6529620368157447,2,66.19391232142118
28,3,2012,25.702494336696834,23.496876934659976,2,62.99824344437601
29,3,2012,19.097208375479354,15.31095410846009,1,79.364312728324
30,3,2012,21.781586824389585,8.810385069566049,1,56.953119434542295
31,3,2012,23.749428970298293,9.228437017287746,1,51.958548694871126
1,4,2012,18.30397857100712,27.341767518309208,1,72.39576821251764
2,4,2012,28.303897276856063,5.9427357272222245,1,46.31838911793679
3,4,2012,28.073443065819852,26.33955523425315,1,62.976114551455204
4,4,2012,22.28399760276324,0.0,2,73.1300544707776
5,4,2012,23.273827057587653,30.003919067255925,1,67.07208571615715
6,4,2012,18.017256054405784,19.65938173515385,1,69.91821455978653
7,4,2012,45.76889355111996,1.5301337977016765,1,5.682679415641713
8,4,2012,23.995205506376173,5.609473553320553,1,52.47367861022434
9,4,2012,19.182387971624443,0.0,1,60.58753682565844
10,4,2012,28.754728941822872,12.459145442889046,1,44.70419113709221
11,4,2012,23.947084802445087,14.726707706450423,1,66.23376929635855
12,4,2012,30.309655776202863,18.1299784510599,1,47.76269097959209
13,4,2012,19.358168126319022,18.13165149468115,1,70.34397015552575
14,4,2012,16.127154513297103,0.0,1,60.68535185293483
15,4,2012,19.800639560769,16.940923688868544,1,69.28807173425754
16,4,2012,20.280121593537572,0.0,1,50.16360957049282
17,4,2012,19.894643683250898,12.25591448339374,1,65.25210164635638
18,4,2012,20.307736588830767,12.152275809256153,1,68.5702144361555
19,4,2012,19.876970907693938,0.0,2,53.30859854024704
20,4,2012,22.08950481718299,30.93005736470388,1,71.3495897975214
21,4,2012,23.22037593898919,0.0,1,50.99014209938982
22,4,2012,25.910900145087343,14.373997556700402,1,61.5909526406776
23,4,2012,23.457676058803948,21.517640496752332,1,62.788069194014746
24,4,2012,29.48829818550871,0.0,1,42.30731347701933
25,4,2012,32.1853465636128,5.280523266622609,1,42.822354083455075
26,4,2012,21.75402009028501,0.0,1,52.970803401415075
27,4,2012,21.20380380125214,29.083608224172323,1,72.53809772359699
28,4,2012,32.343857630276105,31.746435084907123,2,59.37615539905003
29,4,2012,28.06319002423074,13.223459911792657,1,50.34890653689185
30,4,2012,27.91651547052399,6.0715680712955855,1,45.508641317615535
1,5,2012,18.75148840500001,29.538707090150666,2,42.90177945487214
2,5,2012,24.731453751176097,7.655204307345057,1,54.55027899207011
3,5,2012,28.616441588306103,12.226781292244718,1,45.189182891830846
4,5,2012,33.5525125207474,26.589390249055537,1,45.388926139395885
5,5,2012,23.663481066970853,11.573312112818412,1,58.005892640023895
6,5,2012,32.63516156598094,19.66631327905234,1,42.0659059377052
7,5,2012,30.164770355458113,5.857158170389936,1,40.248458347342655
8,5,2012,24.758058727689267,0.04250380690041311,1,49.73629583261178
9,5,2012,12.249068106696905,25.789992181292224,2,63.359635971265135
10,5,2012,29.207638690627903,17.139609199278294,1,48.328457818115275
11,5,2012,26.82676021744669,19.682232608374434,1,63.02436718034896
12,5,2012,25.778669986951044,0.0,1,45.11173529151923
13,5,2012,23.17797496191541,7.79999330043397,1,46.759562877633535
14,5,2012,28.399625679167688,19.91602629776664,1,50.644646458157446
15,5,2012,13.408052719631236,25.00876906341901,1,86.85457784263544
16,5,2012,26.905992674828354,17.651513759332662,1,49.17346028893702
17,5,2012,21.999959632653635,19.413369393968704,1,63.6041959994536
18,5,2012,23.7573530552597,7.465925595068369,1,56.1897019602651
19,5,2012,27.442560981385082,17.50202417161905,1,50.80228092897114
20,5,2012,25.264464591174356,0.0,2,52.949197525638574
21,5,2012,24.646657073670315,0.0,1,40.52799257015195
22,5,2012,32.55874837556482,8.720756782935524,1,34.88232754412995
23,5,2012,25.189608888706957,0.0,2,58.8560545727356
24,5,2012,31.89343696079974,21.044945404111594,1,49.16522796361466
25,5,2012,30.284377944190055,4.465377452716451,2,37.186832930722105
26,5,2012,18.590890245063804,19.825275934482605,1,70.26751203424735
27,5,2012,31.699440286034637,18.611467954303087,1,38.87018352538525
28,5,2012,30.356204752674252,13.680728823089279,1,44.483162889856445
29,5,2012,25.082172990526466,7.609350307911725,2,35.936722182683695
30,5,2012,34.09119102636071,4.628695954343856,2,30.78246986141796
31,5,2012,19.850204093711696,0.0,1,51.2655558346086
1,6,2012,16.713920567756848,39.838741141500606,1,77.75326090407239
2,6,2012,29.966883455206215,0.7926757460175153,2,32.86914280528678
3,6,2012,23.50665224576977,20.62230069865324,1,59.79545801804579
4,6,2012,35.44746142953789,10.568152583899312,1,31.9148710913486
5,6,2012,27.894640876794483,14.835815761270066,1,46.44059863161627
6,6,2012,28.70428595912054,0.0,1,31.5714194420489
7,6,2012,16.73282771117789,12.105697709706869,1,69.84161440782593
8,6,2012,17.304904520866327,2.7077179298759564,2,33.53389733581573
9,6,2012,24.415892867746397,17.4044264094803,2,44.686434079447075
10,6,2012,28.389713374354443,11.375190051908906,1,49.57991087428106
11,6,2012,26.245999092819275,6.20203327809098,1,55.596875421758334
12,6,2012,17.758421687213193,18.03630167272124,1,71.40104358969455
13,6,2012,25.943922083943107,15.66419158977494,1,66.40773147893016
14,6,2012,23.422051142249554,20.734134263123437,1,54.109066726135055
15,6,2012,36.35399357900304,36.43766362674123,1,49.61032163687728
16,6,2012,23.713746011799582,3.1873953491642872,1,47.49851014883682
17,6,2012,25.936139102608294,0.0,1,49.04472258057345
18,6,2012,26.223747252949906,23.74079125560746,1,60.34418114441949
19,6,2012,28.877232163819905,18.685023787803335,1,55.527413465509945
20,6,2012,20.662672668445065,1.9792004295946874,2,46.47398367440428
21,6,2012,21.970566993038744,9.866002954609803,1,58.872152654519645
22,6,2012,36.541532897985796,22.970929087052667,2,42.09355022485214
23,6,2012,28.70059594264034,7.288520285694448,1,51.425196566049884
24,6,2012,19.199738110171424,9.992403121374672,2,53.33358979703441
25,6,2012,27.38013895881051,13.592311376434292,2,59.258867069967714
26,6,2012,26.686485701524557,17.950811092039963,1,54.79876368238405
27,6,2012,23.73947550003114,0.0,1,53.240066106056986
28,6,2012,18.0251835196143,8.671576343960256,1,73.78423609491213
29,6,2012,33.877725728377186,11.962351751729596,1,34.000461512719006
30,6,2012,17.84949361229259,27.1585097954388,1,75.61031757579414
1,7,2012,23.248266374762093,0.0,1,58.367298297116456
2,7,2012,28.517089657652143,0.0,1,34.932279414151914
3,7,2012,26.890432106140988,0.0,2,51.217297188545224
4,7,2012,27.66390819548307,16.892945016563424,2,52.1293224811551
5,7,2012,22.228423822820563,18.724254565230027,2,42.9337926123103
6,7,2012,23.019325787738875,10.661195022764426,1,59.09235073220209
7,7,2012,29.132312236044378,13.961277364422635,1,49.01214397064881
8,7,2012,20.462937954080026,11.270465428462838,1,65.9157799449786
9,7,2012,30.06610444476876,17.688909033559916,1,50.78080649567323
10,7,2012,28.975618865428807,4.209024081064041,1,40.23093403100604
11,7,2012,27.072117692298292,16.923709733888256,1,58.187811814246196
12,7,2012,20.898533556879265,16.436422279027056,1,72.75536398472707
13,7,2012,23.411990242788082,16.504873917897324,1,67.20392735232973
14,7,2012,13.801114479044935,4.560435547940973,1,79.88144400694895
15,7,2012,24.732844628002,8.658624621981497,2,56.942718193753834
16,7,2012,33.89424656333837,14.528597337339821,2,46.7735628528515
17,7,2012,26.314845068768815,8.278290396514977,1,47.02448954022119
18,7,2012,24.80445521722388,6.306677304662357,1,57.51629345337069
19,7,2012,23.719769077859002,11.27734291700216,1,61.613922882638356
20,7,2012,23.00764088635515,7.430081653013216,2,38.55463071771734
21,7,2012,26.212100294064857,3.0361293061035477,2,45.65320665644169
22,7,2012,20.220915658410167,17.354008936986997,1,77.20006595541481
23,7,2012,18.907032248411202,0.0,1,66.51337657473262
24,7,2012,29.52192461805756,9.02762207627955,1,48.49888784520829
25,7,2012,18.06751530489867,19.884695642452265,1,73.12996668535797
26,7,2012,28.505986348148625,6.371434468428484,2,34.314573435218875
27,7,2012,17.267851744290933,33.13846139719854,1,86.86923824482409
28,7,2012,23.515319296821428,20.749049509923907,1,68.3171591847179
29,7,2012,24.84925483845551,25.619056600762047,1,60.66219615036719
30,7,2012,23.262844271141642,4.117009086064723,1,54.302291608314
31,7,2012,22.279643560427075,10.33954929807895,1,62.20751322661435
1,8,2012,21.241007642942062,0.9770165053469846,2,54.29349293297722
2,8,2012,31.520797475662967,19.16505821758778,1,47.36805059842699
3,8,2012,20.45434314692438,8.847513029659813,1,65.99911044498968
4,8,2012,26.02716832284895,3.406101999451657,1,47.650524472670966
5,8,2012,23.005444845784925,0.0,1,50.83425788970401
6,8,2012,19.727138146970987,0.0,1,53.091233714880524
7,8,2012,32.40678328314199,10.743792386607277,1,44.92178534660743
8,8,2012,17.482860048035782,25.67006328500799,1,69.89097027015168
9,8,2012,28.4825727730475,9.866508871610653,1,40.382710929374674
10,8,2012,28.44476214444348,0.22215058709626412,1,42.27160102477007
11,8,2012,29.842170108767345,24.527544742329507,1,50.91147473878877
12,8,2012,22.323231952503427,27.014121181092328,1,71.74988457832401
13,8,2012,32.52596981690387,12.122831719411893,1,38.50809906657784
14,8,2012,25.49545554881146,9.725220940874229,1,57.422298394162524
15,8,2012,28.306239343930336,3.367208891830744,1,42.9347032947119
16,8,2012,26.32581577987268,19.71417209239739,2,62.02034894518294
17,8,2012,25.98986840423373,13.528171729619622,2,54.50018576857008
18,8,2012,23.480866089543056,15.918368142084384,1,65.49021300485859
19,8,2012,22.084505233786867,12.617049706992887,1,61.49705327178676
20,8,2012,26.284831799696246,10.230508068758667,1,54.43641047629356
21,8,2012,15.606412508611104,15.33985493788444,2,64.49878054911038
22,8,2012,27.67509758574768,25.046597442940417,1,59.05250729006653
23,8,2012,19.624879641835665,6.450876153968432,1,59.95657927685412
24,8,2012,35.25343760544774,0.0,2,64.31798726049082
25,8,2012,28.1886866616551,0.9844208947176778,1,33.985273718460206
26,8,2012,25.84731496684472,27.970774900193437,1,66.73072453264328
27,8,2012,27.55863385029966,1.4317190266580297,1,47.08115113516284
28,8,2012,18.15606789251273,14.412984225137297,2,45.555450506319154
29,8,2012,24.80548752961169,13.599700468054124,1,51.27355489473827
30,8,2012,26.00206544393033,20.963773930726823,1,55.67427867226472
31,8,2012,25.214065752215497,11.383048348229512,1,54.6944542139893
1,9,2012,23.57658561178149,0.0,2,38.479547831576134
2,9,2012,25.520654865984536,3.5537357415689916,1,55.7555196434287
3,9,2012,23.796728581059057,10.137391134347641,2,54.70498443286412
4,9,2012,22.691199141847274,3.7247396202962593,1,55.576529240189416
5,9,2012,28.05561518811847,0.0,1,38.83424121237199
6,9,2012,20.05792740210195,18.138575933926603,1,63.58343016173685
7,9,2012,33.18811914741237,15.64325460280209,1,47.032217988716724
8,9,2012,22.24217211918777,14.252280131107291,1,74.15947583021666
9,9,2012,20.793868178518856,14.71875011143981,1,60.195255449180884
10,9,2012,30.944489262112796,12.750889520569896,2,56.16982884937843
11,9,2012,21.41063554086142,1.6128739086420758,1,61.27205619061749
12,9,2012,22.59382099315341,7.886922801583159,1,59.15706371599367
13,9,2012,28.535895406636385,0.0,1,44.34864414264249
14,9,2012,25.540127157052694,11.077220345060217,1,63.138990503903806
15,9,2012,26.962850938323772,8.24387147502008,1,42.692762511950264
16,9,2012,18.713904009810904,15.781850182869416,2,53.72486888913549
17,9,2012,25.59134679650465,15.309764860123893,1,56.27476562838636
18,9,2012,24.949044166104134,6.3011936500232295,1,56.74312478732042
19,9,2012,25.517018058724556,16.489410632036495,1,59.939392127926915
20,9,2012,17.794611036765225,13.12089855295082,1,76.9206351081442
21,9,2012,25.728382036426947,16.3266111402317,1,65.07354672819487
22,9,2012,28.148223175791035,0.0,1,44.597132990221404
23,9,2012,29.25668302076928,12.21557603518539,1,56.223516337833296
24,9,2012,22.128418449004165,20.067902757861354,1,69.22648515306287
25,9,2012,25.50602737583461,11.468349841587472,1,58.27316327551439
26,9,2012,19.726124836504095,0.0,1,55.90479635031412
27,9,2012,16.082586029171832,21.974901098763684,1,81.24401966768234
28,9,2012,27.303346253553503,4.224852449271675,1,59.08739371972283
29,9,2012,31.89734374127118,10.067369445082766,1,36.12911755647602
30,9,2012,19.428248073239693,13.488035338809091,1,72.03157365369894
1,10,2012,25.91335270699844,20.583347963250716,1,61.17030426425613
2,10,2012,35.874518620255856,18.669805362285473,1,50.12419663651823
3,10,2012,20.25103589048554,13.568480172105513,2,55.02261936511527
4,10,2012,27.60485857635549,0.10596728728312499,1,52.13538476014281
5,10,2012,22.14006308700966,2.189194192228122,1,52.556450717293615
6,10,2012,29.04229460667161,26.99928750810734,1,55.71848972365749
7,10,2012,28.797140806372518,0.0,1,36.47518165172289
8,10,2012,19.631108293962914,0.0,1,56.55048261566993
9,10,2012,23.417534584524574,3.81979261526494,1,57.7729152963994
10,10,2012,17.697901570923193,35.496115023549685,1,80.72147107571128
11,10,2012,28.559655567187214,14.815509118981884,2,36.51593577099233
12,10,2012,28.77882669218373,0.0,1,41.04515681586818
13,10,2012,15.030626553292404,30.157670816229817,1,85.80700693160477
14,10,2012,22.446291035891704,0.22822431558456024,1,58.912374035767975
15,10,2012,25.889008049387016,0.0,1,41.43738892145504
16,10,2012,32.14232528888781,0.47502542175804763,1,39.03583279596384
17,10,2012,32.448746197238385,3.5614790730223156,1,35.602216588148266
18,10,2012,24.574489165204827,28.43633885569763,1,59.749245660236355
19,10,2012,22.915215573390697,0.0,2,66.26950396187694
20,10,2012,27.939106463845004,2.6507283983441976,1,48.02925281719797
21,10,2012,23.586012658550025,15.948401615475369,1,60.16314784268111
22,10,2012,27.071239601279935,0.0,2,37.286976936870815
23,10,2012,29.429177011278686,9.787922745261008,1,40.5254110870292
24,10,2012,28.167983477929205,22.046473524636472,1,57.83171424885918
25,10,2012,25.801000133995725,5.461227578411129,2,52.18377553979889
26,10,2012,19.43985206100491,16.151610843811678,2,51.58712773650157
27,10,2012,22.406663925258574,32.04528897886173,2,51.06428173607447
28,10,2012,15.48644741549865,7.589081328265278,2,41.166888393514
29,10,2012,20.48863523652229,6.698692200272218,1,62.468024623647864
30,10,2012,31.51390063144294,11.511295204235246,1,38.50894947231123
31,10,2012,21.61431355534657,11.788685931901238,1,59.173769764191675
1,11,2012,31.06603250571042,15.170396971267976,1,43.14992045694589
2,11,2012,27.495919886703184,1.533548623801039,2,49.50470656771993
3,11,2012,31.566200294746043,2.576333586376127,1,30.499654733290296
4,11,2012,20.17381104488441,4.319420732761923,1,70.64477108061836
5,11,2012,20.374016638734503,19.32039788406493,2,39.08276825840089
6,11,2012,32.23307693602314,19.178055626261646,1,50.680399978088346
7,11,2012,35.29696369182179,22.219634226079016,1,38.583941557463895
8,11,2012,30.13886211009491,13.455524720974314,1,48.50415912613583
9,11,2012,26.13578318856366,16.41877230566923,1,52.75226787647589
10,11,2012,24.37446608813992,0.0,1,50.19624441598208
11,11,2012,29.690439127510636,0.0,2,43.01972576114498
12,11,2012,24.71672087216511,0.0,1,46.314294082408296
13,11,2012,20.057529442653802,5.394976222044782,1,62.27427028908883
14,11,2012,29.999042931538284,13.35839630496862,2,48.56526641999168
15,11,2012,24.822470296787923,10.591798602196352,1,47.78449906293712
16,11,2012,27.3871933094255,3.944354421454216,2,51.241835649726525
17,11,2012,20.506071222402888,23.22035673796927,1,71.35438594890378
18,11,2012,24.047505888943096,13.30295302943787,1,55.434671965860844
19,11,2012,29.46270730663141,16.29995434871035,1,45.298539976966964
20,11,2012,34.13550247421962,25.664837824959722,1,51.299786434115006
21,11,2012,29.473285590567805,8.470140662877157,2,48.548300195895635
22,11,2012,19.81517084146155,10.976603392049693,2,43.65799656753485
23,11,2012,26.19664265164742,7.197776027414461,2,46.39878812095122
24,11,2012,22.998738078826975,16.075378022964678,1,67.56543496334652
25,11,2012,26.8778903827866,2.3627131276570434,1,52.883432030466324
26,11,2012,28.984442096813282,4.036139486138506,1,47.2871749021688
27,11,2012,22.453643944973955,13.80319216199015,1,67.8883341045484
28,11,2012,25.380595116659325,10.534140634819522,1,50.40312080324131
29,11,2012,22.68178362836498,13.562390453939415,1,62.791175877803774
30,11,2012,24.420783376737074,0.0,1,45.26852404008624
1,12,2012,22.16669813587324,16.488781440671275,1,59.01520782978159
2,12,2012,22.341421131313325,1.4570845961171273,2,46.40390826003379
3,12,2012,29.00050454128042,12.738380026372461,2,68.87378632022656
4,12,2012,19.974743234242034,8.850994917964755,1,66.57983753566293
5,12,2012,34.29213418141585,14.692520633601148,1,33.1923629157188
6,12,2012,26.77537675853994,2.742684855280709,1,47.758279161630284
7,12,2012,25.273781979293535,0.0,2,48.08515488207122
8,12,2012,22.595963149584673,16.081881398428887,1,58.14279178333538
9,12,2012,24.68716959909385,10.69561600157052,1,59.23945426015119
10,12,2012,24.231701453350002,8.702776657771407,1,50.06171995201598
11,12,2012,40.84074667302525,0.0,1,21.99491416411371
12,12,2012,22.31250973760901,12.092595469556203,1,64.92278564221766
13,12,2012,40.559369994528595,14.620086169560373,1,28.955169868791828
14,12,2012,16.003073237480447,0.0,1,61.55192076820074
15,12,2012,24.958043681699934,18.680585778534486,2,45.17322109052816
16,12,2012,21.578364040549182,6.563813845927441,1,64.31356924694053
17,12,2012,18.11239679188537,6.7114069842559445,1,60.65997718981338
18,12,2012,18.76034777524095,27.643913343809988,1,86.48798258465655
19,12,2012,18.318511438227095,0.0,1,52.75998768984256
20,12,2012,24.24316787234028,9.94138903372946,1,54.6185139941792
21,12,2012,24.792827849948246,13.272402166732025,2,42.40831710936916
22,12,2012,30.827008038539134,20.69758509534733,1,38.50873827116759
